,ticker,expiration,dte,put_iv,call_iv,skew,skew_direction
IWM_2027-01-15,IWM,2027-01-15,612,0.0104265625,0.013030703125000001,-0.002604140625000001,Upside
IWM_2027-06-17,IWM,2027-06-17,765,0.013030703125000001,0.013030703125000001,0.0,Upside
IWM_2027-12-17,IWM,2027-12-17,948,0.013030703125000001,0.0104265625,0.002604140625000001,Downside
DIA_2025-05-16,DIA,2025-05-16,3,0.12500875,0.12500875,0.0,Upside
DIA_2025-05-23,DIA,2025-05-23,10,0.062509375,0.062509375,0.0,Upside
DIA_2025-05-30,DIA,2025-05-30,17,0.062509375,0.062509375,0.0,Upside
DIA_2025-06-06,DIA,2025-06-06,24,0.0520928125,0.0520928125,0.0,Upside
DIA_2025-06-13,DIA,2025-06-13,31,0.0312596875,0.041676250000000005,-0.010416562500000004,Upside
DIA_2025-06-20,DIA,2025-06-20,38,0.0312596875,0.041676250000000005,-0.010416562500000004,Upside
DIA_2025-06-30,DIA,2025-06-30,48,0.0312596875,0.0312596875,0.0,Upside
DIA_2025-07-18,DIA,2025-07-18,66,0.0312596875,0.0312596875,0.0,Upside
DIA_2025-09-19,DIA,2025-09-19,129,0.026051406250000003,0.020843125,0.005208281250000002,Downside
DIA_2025-09-30,DIA,2025-09-30,140,0.06924351989746094,0.015634843750000002,0.05360867614746094,Downside
DIA_2025-12-19,DIA,2025-12-19,220,0.015634843750000002,0.015634843750000002,0.0,Upside
DIA_2025-12-31,DIA,2025-12-31,232,0.015634843750000002,0.06423868713378907,-0.048603843383789064,Upside
DIA_2026-01-16,DIA,2026-01-16,248,0.015634843750000002,0.015634843750000002,0.0,Upside
DIA_2026-03-20,DIA,2026-03-20,311,0.015634843750000002,0.015634843750000002,0.0,Upside
DIA_2026-03-31,DIA,2026-03-31,322,0.015634843750000002,0.015634843750000002,0.0,Upside
DIA_2026-06-18,DIA,2026-06-18,401,0.015634843750000002,0.015634843750000002,0.0,Upside
DIA_2026-12-18,DIA,2026-12-18,584,0.013030703125000001,0.0104265625,0.002604140625000001,Downside
DIA_2027-01-15,DIA,2027-01-15,612,0.013030703125000001,0.0104265625,0.002604140625000001,Downside
TQQQ_2025-05-16,TQQQ,2025-05-16,3,0.12500875,0.12500875,0.0,Upside
TQQQ_2025-05-23,TQQQ,2025-05-23,10,0.104175625,0.104175625,0.0,Upside
TQQQ_2025-05-30,TQQQ,2025-05-30,17,0.0833425,0.062509375,0.020833124999999994,Downside
TQQQ_2025-06-06,TQQQ,2025-06-06,24,0.062509375,0.0937590625,-0.031249687499999998,Upside
TQQQ_2025-06-13,TQQQ,2025-06-13,31,0.062509375,0.0937590625,-0.031249687499999998,Upside
TQQQ_2025-06-20,TQQQ,2025-06-20,38,0.0520928125,0.0520928125,0.0,Upside
TQQQ_2025-06-27,TQQQ,2025-06-27,45,0.0520928125,0.0937590625,-0.04166625,Upside
TQQQ_2025-09-19,TQQQ,2025-09-19,129,0.0312596875,0.026051406250000003,0.0052082812499999985,Downside
TQQQ_2025-12-19,TQQQ,2025-12-19,220,0.026051406250000003,0.041676250000000005,-0.015624843750000002,Upside
TQQQ_2026-01-16,TQQQ,2026-01-16,248,0.026051406250000003,0.020843125,0.005208281250000002,Downside
TQQQ_2027-01-15,TQQQ,2027-01-15,612,0.015634843750000002,0.013030703125000001,0.002604140625000001,Downside
TNA_2025-05-16,TNA,2025-05-16,3,0.20834125,0.20834125,0.0,Upside
TNA_2025-05-23,TNA,2025-05-23,10,0.12500875,0.12500875,0.0,Upside
TNA_2025-05-30,TNA,2025-05-30,17,0.104175625,0.104175625,0.0,Upside
TNA_2025-06-06,TNA,2025-06-06,24,0.0833425,0.104175625,-0.020833124999999994,Upside
TNA_2025-06-13,TNA,2025-06-13,31,0.062509375,0.0833425,-0.020833124999999994,Upside
TNA_2025-06-20,TNA,2025-06-20,38,0.0833425,0.0937590625,-0.010416562500000004,Upside
TNA_2025-06-27,TNA,2025-06-27,45,0.0833425,0.062509375,0.020833124999999994,Downside
TNA_2025-07-18,TNA,2025-07-18,66,0.0520928125,0.0520928125,0.0,Upside
TNA_2025-10-17,TNA,2025-10-17,157,0.041676250000000005,0.041676250000000005,0.0,Upside
TNA_2026-01-16,TNA,2026-01-16,248,0.026051406250000003,0.026051406250000003,0.0,Upside
TNA_2027-01-15,TNA,2027-01-15,612,0.020843125,0.020843125,0.0,Upside
XLF_2025-05-16,XLF,2025-05-16,3,0.20834125,0.104175625,0.10416562500000001,Downside
XLF_2025-05-23,XLF,2025-05-23,10,0.12500875,0.062509375,0.062499374999999996,Downside
XLF_2025-05-30,XLF,2025-05-30,17,0.104175625,0.0833425,0.020833124999999994,Downside
XLF_2025-06-06,XLF,2025-06-06,24,0.0833425,0.0520928125,0.031249687499999998,Downside
XLF_2025-06-13,XLF,2025-06-13,31,0.062509375,0.041676250000000005,0.020833125,Downside
XLF_2025-06-20,XLF,2025-06-20,38,0.062509375,0.0520928125,0.010416562500000004,Downside
XLF_2025-06-27,XLF,2025-06-27,45,0.062509375,0.041676250000000005,0.020833125,Downside
XLF_2025-06-30,XLF,2025-06-30,48,0.062509375,0.0729259375,-0.01041656249999999,Upside
XLF_2025-07-18,XLF,2025-07-18,66,0.0520928125,0.041676250000000005,0.010416562499999997,Downside
XLF_2025-09-19,XLF,2025-09-19,129,0.041676250000000005,0.026051406250000003,0.015624843750000002,Downside
XLF_2025-09-30,XLF,2025-09-30,140,0.041676250000000005,0.026051406250000003,0.015624843750000002,Downside
XLF_2025-10-17,XLF,2025-10-17,157,0.0312596875,0.026051406250000003,0.0052082812499999985,Downside
XLF_2025-12-19,XLF,2025-12-19,220,0.0312596875,0.020843125,0.0104165625,Downside
XLF_2025-12-31,XLF,2025-12-31,232,0.114266669921875,0.020843125,0.09342354492187499,Downside
XLF_2026-01-16,XLF,2026-01-16,248,0.0312596875,0.020843125,0.0104165625,Downside
XLF_2026-03-20,XLF,2026-03-20,311,0.026051406250000003,0.015634843750000002,0.0104165625,Downside
XLF_2026-03-31,XLF,2026-03-31,322,0.10629148925781247,0.015634843750000002,0.09065664550781247,Downside
XLF_2026-06-18,XLF,2026-06-18,401,0.062509375,0.015634843750000002,0.046874531250000004,Downside
XLF_2026-12-18,XLF,2026-12-18,584,0.020843125,0.013030703125000001,0.0078124218749999995,Downside
XLF_2027-01-15,XLF,2027-01-15,612,0.020843125,0.013030703125000001,0.0078124218749999995,Downside
XLF_2027-12-17,XLF,2027-12-17,948,0.015634843750000002,0.07520456054687501,-0.059569716796875005,Upside
XLK_2025-05-16,XLK,2025-05-16,3,0.12500875,0.12500875,0.0,Upside
XLK_2025-05-23,XLK,2025-05-23,10,0.0833425,0.104175625,-0.020833124999999994,Upside
XLK_2025-05-30,XLK,2025-05-30,17,0.062509375,0.062509375,0.0,Upside
XLK_2025-06-06,XLK,2025-06-06,24,0.062509375,0.062509375,0.0,Upside
XLK_2025-06-13,XLK,2025-06-13,31,0.0520928125,0.0520928125,0.0,Upside
XLK_2025-06-20,XLK,2025-06-20,38,0.062509375,0.0520928125,0.010416562500000004,Downside
XLK_2025-06-27,XLK,2025-06-27,45,0.041676250000000005,0.0312596875,0.010416562500000004,Downside
XLK_2025-09-19,XLK,2025-09-19,129,0.0312596875,0.0312596875,0.0,Upside
XLK_2025-10-17,XLK,2025-10-17,157,0.0312596875,0.026051406250000003,0.0052082812499999985,Downside
XLK_2025-12-19,XLK,2025-12-19,220,0.026051406250000003,0.026051406250000003,0.0,Upside
XLK_2026-01-16,XLK,2026-01-16,248,0.026051406250000003,0.026051406250000003,0.0,Upside
XLK_2026-03-20,XLK,2026-03-20,311,0.020843125,0.020843125,0.0,Upside
XLK_2026-06-18,XLK,2026-06-18,401,0.020843125,0.015634843750000002,0.0052082812499999985,Downside
XLK_2026-12-18,XLK,2026-12-18,584,0.015634843750000002,0.015634843750000002,0.0,Upside
XLK_2027-01-15,XLK,2027-01-15,612,0.18258467163085937,0.015634843750000002,0.16694982788085938,Downside
XLK_2027-06-17,XLK,2027-06-17,765,0.015634843750000002,0.013030703125000001,0.002604140625000001,Downside
XLK_2027-12-17,XLK,2027-12-17,948,0.013030703125000001,0.013030703125000001,0.0,Upside
XLE_2025-05-16,XLE,2025-05-16,3,0.12500875,0.12500875,0.0,Upside
XLE_2025-05-23,XLE,2025-05-23,10,0.062509375,0.062509375,0.0,Upside
XLE_2025-05-30,XLE,2025-05-30,17,0.062509375,0.0937590625,-0.031249687499999998,Upside
XLE_2025-06-06,XLE,2025-06-06,24,0.062509375,0.0937590625,-0.031249687499999998,Upside
XLE_2025-06-13,XLE,2025-06-13,31,0.0520928125,0.04688453125,0.005208281250000002,Downside
XLE_2025-06-20,XLE,2025-06-20,38,0.0520928125,0.0520928125,0.0,Upside
XLE_2025-06-27,XLE,2025-06-27,45,0.0729259375,0.0312596875,0.041666249999999995,Downside
XLE_2025-06-30,XLE,2025-06-30,48,0.041676250000000005,0.041676250000000005,0.0,Upside
XLE_2025-07-18,XLE,2025-07-18,66,0.041676250000000005,0.0312596875,0.010416562500000004,Downside
XLE_2025-08-15,XLE,2025-08-15,94,0.0520928125,0.0520928125,0.0,Upside
XLE_2025-09-19,XLE,2025-09-19,129,0.026051406250000003,0.026051406250000003,0.0,Upside
XLE_2025-09-30,XLE,2025-09-30,140,0.026051406250000003,0.026051406250000003,0.0,Upside
XLE_2025-12-19,XLE,2025-12-19,220,0.020843125,0.020843125,0.0,Upside
XLE_2025-12-31,XLE,2025-12-31,232,0.020843125,0.020843125,0.0,Upside
XLE_2026-01-16,XLE,2026-01-16,248,0.020843125,0.015634843750000002,0.0052082812499999985,Downside
XLE_2026-03-20,XLE,2026-03-20,311,0.026051406250000003,0.026051406250000003,0.0,Upside
XLE_2026-03-31,XLE,2026-03-31,322,0.020843125,0.015634843750000002,0.0052082812499999985,Downside
XLE_2026-06-18,XLE,2026-06-18,401,0.015634843750000002,0.015634843750000002,0.0,Upside
XLE_2026-09-18,XLE,2026-09-18,493,0.07286490295410157,0.2659985510253906,-0.19313364807128902,Upside
XLE_2026-12-18,XLE,2026-12-18,584,0.013030703125000001,0.013030703125000001,0.0,Upside
XLE_2027-01-15,XLE,2027-01-15,612,0.013030703125000001,0.013030703125000001,0.0,Upside
XLE_2027-12-17,XLE,2027-12-17,948,0.0104265625,0.0104265625,0.0,Upside
XLU_2025-05-16,XLU,2025-05-16,3,0.12500875,0.12500875,0.0,Upside
XLU_2025-05-23,XLU,2025-05-23,10,0.0833425,0.0937590625,-0.010416562500000004,Upside
XLU_2025-05-30,XLU,2025-05-30,17,0.062509375,0.062509375,0.0,Upside
XLU_2025-06-06,XLU,2025-06-06,24,0.062509375,0.062509375,0.0,Upside
XLU_2025-06-20,XLU,2025-06-20,38,0.0520928125,0.0520928125,0.0,Upside
XLU_2025-09-19,XLU,2025-09-19,129,0.0312596875,0.0312596875,0.0,Upside
XLU_2025-10-17,XLU,2025-10-17,157,0.03646796875,0.026051406250000003,0.0104165625,Downside
XLU_2025-12-19,XLU,2025-12-19,220,0.020843125,0.020843125,0.0,Upside
XLU_2026-01-16,XLU,2026-01-16,248,0.020843125,0.020843125,0.0,Upside
XLU_2026-06-18,XLU,2026-06-18,401,0.020843125,0.015634843750000002,0.0052082812499999985,Downside
XLU_2026-12-18,XLU,2026-12-18,584,0.06482868774414063,0.06615110290527344,-0.0013224151611328089,Upside
XLU_2027-01-15,XLU,2027-01-15,612,0.013030703125000001,0.11762356994628909,-0.10459286682128908,Upside
XLV_2025-05-16,XLV,2025-05-16,3,0.12500875,0.12500875,0.0,Upside
XLV_2025-05-23,XLV,2025-05-23,10,0.104175625,0.062509375,0.04166624999999999,Downside
XLV_2025-05-30,XLV,2025-05-30,17,0.062509375,0.062509375,0.0,Upside
XLV_2025-06-06,XLV,2025-06-06,24,0.062509375,0.062509375,0.0,Upside
XLV_2025-06-13,XLV,2025-06-13,31,0.0520928125,0.062509375,-0.010416562500000004,Upside
XLV_2025-06-20,XLV,2025-06-20,38,0.041676250000000005,0.041676250000000005,0.0,Upside
XLV_2025-09-19,XLV,2025-09-19,129,0.026051406250000003,0.026051406250000003,0.0,Upside
XLV_2025-10-17,XLV,2025-10-17,157,0.041676250000000005,0.041676250000000005,0.0,Upside
XLV_2025-12-19,XLV,2025-12-19,220,0.18587036468505858,0.015634843750000002,0.17023552093505856,Downside
XLV_2026-01-16,XLV,2026-01-16,248,0.015634843750000002,0.015634843750000002,0.0,Upside
XLV_2027-01-15,XLV,2027-01-15,612,0.020843125,0.0104265625,0.0104165625,Downside
XLP_2025-05-16,XLP,2025-05-16,3,0.12500875,0.12500875,0.0,Upside
XLP_2025-05-23,XLP,2025-05-23,10,0.0833425,0.062509375,0.020833124999999994,Downside
XLP_2025-05-30,XLP,2025-05-30,17,0.062509375,0.062509375,0.0,Upside
XLP_2025-06-06,XLP,2025-06-06,24,0.062509375,0.062509375,0.0,Upside
XLP_2025-06-13,XLP,2025-06-13,31,0.062509375,0.062509375,0.0,Upside
XLP_2025-06-20,XLP,2025-06-20,38,0.062509375,0.0520928125,0.010416562500000004,Downside
XLP_2025-09-19,XLP,2025-09-19,129,0.0312596875,0.0312596875,0.0,Upside
XLP_2025-10-17,XLP,2025-10-17,157,0.0312596875,0.0520928125,-0.020833125,Upside
XLP_2025-12-19,XLP,2025-12-19,220,0.026051406250000003,0.026051406250000003,0.0,Upside
XLP_2026-01-16,XLP,2026-01-16,248,0.026051406250000003,0.041676250000000005,-0.015624843750000002,Upside
XLP_2027-01-15,XLP,2027-01-15,612,0.06432006652832031,0.015634843750000002,0.04868522277832031,Downside
XLI_2025-05-16,XLI,2025-05-16,3,0.12500875,0.25847095703125,-0.13346220703125,Upside
XLI_2025-06-20,XLI,2025-06-20,38,0.041676250000000005,0.041676250000000005,0.0,Upside
XLI_2025-09-19,XLI,2025-09-19,129,0.026051406250000003,0.026051406250000003,0.0,Upside
XLI_2025-12-19,XLI,2025-12-19,220,0.015634843750000002,0.08455301849365233,-0.06891817474365233,Upside
XLI_2026-01-16,XLI,2026-01-16,248,0.026051406250000003,0.09402354553222657,-0.06797213928222656,Upside
XLI_2026-03-20,XLI,2026-03-20,311,0.015634843750000002,0.15355257263183594,-0.13791772888183595,Upside
XLI_2026-06-18,XLI,2026-06-18,401,0.2857940887451172,0.026051406250000003,0.25974268249511717,Downside
XLI_2026-12-18,XLI,2026-12-18,584,0.09261975097656251,0.020843125,0.07177662597656251,Downside
XLI_2027-01-15,XLI,2027-01-15,612,0.08687741744995116,0.020843125,0.06603429244995115,Downside
XLB_2025-05-16,XLB,2025-05-16,3,0.12500875,0.12500875,0.0,Upside
XLB_2025-06-20,XLB,2025-06-20,38,0.062509375,0.0520928125,0.010416562500000004,Downside
XLB_2025-09-19,XLB,2025-09-19,129,0.0312596875,0.0312596875,0.0,Upside
XLB_2025-12-19,XLB,2025-12-19,220,0.026051406250000003,0.0312596875,-0.0052082812499999985,Upside
XLB_2026-01-16,XLB,2026-01-16,248,0.020843125,0.015634843750000002,0.0052082812499999985,Downside
XLB_2027-01-15,XLB,2027-01-15,612,0.2197953997802734,0.1915872671508789,0.028208132629394506,Downside
XLY_2025-05-16,XLY,2025-05-16,3,0.12500875,0.166675,-0.04166624999999999,Upside
XLY_2025-05-23,XLY,2025-05-23,10,0.062509375,0.12500875,-0.062499374999999996,Upside
XLY_2025-05-30,XLY,2025-05-30,17,0.062509375,0.062509375,0.0,Upside
XLY_2025-06-20,XLY,2025-06-20,38,0.0312596875,0.0520928125,-0.020833125,Upside
XLY_2025-07-18,XLY,2025-07-18,66,0.0312596875,0.0312596875,0.0,Upside
XLY_2025-09-19,XLY,2025-09-19,129,0.026051406250000003,0.0312596875,-0.0052082812499999985,Upside
XLY_2025-12-19,XLY,2025-12-19,220,0.015634843750000002,0.026051406250000003,-0.0104165625,Upside
XLY_2026-01-16,XLY,2026-01-16,248,0.020843125,0.026051406250000003,-0.005208281250000002,Upside
XLY_2026-12-18,XLY,2026-12-18,584,0.013030703125000001,0.10124088058471677,-0.08821017745971677,Upside
XLY_2027-01-15,XLY,2027-01-15,612,0.007822421875,0.015634843750000002,-0.007812421875000001,Upside
XLRE_2025-05-16,XLRE,2025-05-16,3,0.20834125,0.166675,0.041666250000000016,Downside
XLRE_2025-06-20,XLRE,2025-06-20,38,0.0833425,0.0520928125,0.031249687499999998,Downside
XLRE_2025-08-15,XLRE,2025-08-15,94,0.0520928125,0.041676250000000005,0.010416562499999997,Downside
XLRE_2025-11-21,XLRE,2025-11-21,192,0.0312596875,0.026051406250000003,0.0052082812499999985,Downside
XLRE_2026-01-16,XLRE,2026-01-16,248,0.026051406250000003,0.026051406250000003,0.0,Upside
XLRE_2027-01-15,XLRE,2027-01-15,612,0.026051406250000003,0.07803249450683593,-0.05198108825683592,Upside
XBI_2025-05-16,XBI,2025-05-16,3,0.12500875,0.12500875,0.0,Upside
XBI_2025-05-23,XBI,2025-05-23,10,0.0833425,0.062509375,0.020833124999999994,Downside
XBI_2025-05-30,XBI,2025-05-30,17,0.062509375,0.062509375,0.0,Upside
XBI_2025-06-06,XBI,2025-06-06,24,0.062509375,0.062509375,0.0,Upside
XBI_2025-06-13,XBI,2025-06-13,31,0.062509375,0.0520928125,0.010416562500000004,Downside
XBI_2025-06-20,XBI,2025-06-20,38,0.0729259375,0.0520928125,0.020833124999999994,Downside
XBI_2025-06-27,XBI,2025-06-27,45,0.0520928125,0.0312596875,0.020833125,Downside
XBI_2025-07-18,XBI,2025-07-18,66,0.0729259375,0.041676250000000005,0.03124968749999999,Downside
XBI_2025-08-15,XBI,2025-08-15,94,0.0520928125,0.0312596875,0.020833125,Downside
XBI_2025-09-19,XBI,2025-09-19,129,0.0312596875,0.0312596875,0.0,Upside
XBI_2025-10-17,XBI,2025-10-17,157,0.10958735473632812,0.026051406250000003,0.08353594848632812,Downside
XBI_2025-12-19,XBI,2025-12-19,220,0.020843125,0.020843125,0.0,Upside
XBI_2026-01-16,XBI,2026-01-16,248,0.020843125,0.020843125,0.0,Upside
XBI_2026-03-20,XBI,2026-03-20,311,0.015634843750000002,0.020843125,-0.0052082812499999985,Upside
XBI_2026-06-18,XBI,2026-06-18,401,0.026051406250000003,0.14997187927246097,-0.12392047302246097,Upside
XBI_2026-12-18,XBI,2026-12-18,584,0.023447265625,0.31148963256835943,-0.28804236694335944,Upside
XBI_2027-01-15,XBI,2027-01-15,612,0.023447265625,0.015634843750000002,0.0078124218749999995,Downside
