,ticker,expiration,dte,put_iv,call_iv,skew,skew_direction
QQQ_2025-06-13,QQQ,2025-06-13,31,0.27195959167480466,0.21398694549560546,0.0579726461791992,Downside
QQQ_2025-06-20,QQQ,2025-06-20,38,0.2710339010620117,0.21590953369140622,0.05512436737060547,Downside
QQQ_2025-06-30,QQQ,2025-06-30,48,0.26162440856933594,0.21496349822998048,0.04666091033935546,Downside
QQQ_2025-07-18,QQQ,2025-07-18,66,0.26869424346923826,0.22062953857421874,0.04806470489501952,Downside
QQQ_2025-07-31,QQQ,2025-07-31,79,0.2583183706665039,0.22616842361450193,0.032149947052002,Downside
QQQ_2025-08-15,QQQ,2025-08-15,94,0.26297734100341796,0.23199722274780274,0.030980118255615224,Downside
QQQ_2025-08-29,QQQ,2025-08-29,108,0.26123785644531256,0.23800403930664063,0.023233817138671925,Downside
QQQ_2025-09-19,QQQ,2025-09-19,129,0.2558973336791992,0.24135585311889649,0.014541480560302716,Downside
QQQ_2025-09-30,QQQ,2025-09-30,140,0.24692525543212893,0.24696085891723632,-3.560348510739386e-05,Upside
QQQ_2025-11-21,QQQ,2025-11-21,192,0.2471083590698242,0.2540510386657715,-0.006942679595947299,Upside
QQQ_2025-12-19,QQQ,2025-12-19,220,0.16465068756103515,0.26109035629272465,-0.09643966873168949,Upside
QQQ_2025-12-31,QQQ,2025-12-31,232,0.240417446975708,0.2609123388671875,-0.020494891891479516,Upside
QQQ_2026-01-16,QQQ,2026-01-16,248,0.1613141323852539,0.17871660728454594,-0.01740247489929203,Upside
QQQ_2026-03-20,QQQ,2026-03-20,311,0.23091894577026364,0.26559419715881344,-0.034675251388549794,Upside
QQQ_2026-03-31,QQQ,2026-03-31,322,0.23106390281677247,0.26556113677978516,-0.034497233963012686,Upside
QQQ_2026-06-18,QQQ,2026-06-18,401,0.28389947471618654,0.2737346797180175,0.010164794998169024,Downside
QQQ_2026-09-18,QQQ,2026-09-18,493,0.21775328559875487,0.27968300483703606,-0.061929719238281195,Upside
QQQ_2026-12-18,QQQ,2026-12-18,584,0.21090978713989253,0.28208369697570795,-0.07117390983581542,Upside
QQQ_2027-01-15,QQQ,2027-01-15,612,0.2121050469970703,0.2805222298431396,-0.06841718284606932,Upside
QQQ_2027-06-17,QQQ,2027-06-17,765,0.2162960858154297,0.29750763534545893,-0.08121154953002924,Upside
QQQ_2027-12-17,QQQ,2027-12-17,948,0.2025455112457275,0.3024755930709839,-0.09993008182525637,Upside
IWM_2025-05-13,IWM,2025-05-13,0,0.434575966796875,0.44531804687500004,-0.01074208007812505,Upside
IWM_2025-05-14,IWM,2025-05-14,1,0.383795224609375,0.38346970703125,0.0003255175781249897,Downside
IWM_2025-05-15,IWM,2025-05-15,2,0.37044900390624996,0.35677726562499995,0.013671738281250012,Downside
IWM_2025-05-16,IWM,2025-05-16,3,0.353847607421875,0.33708345214843743,0.016764155273437553,Downside
IWM_2025-05-23,IWM,2025-05-23,10,0.3016020361328125,0.26319096191406255,0.03841107421874995,Downside
IWM_2025-05-30,IWM,2025-05-30,17,0.28504132934570303,0.2551344018554687,0.029906927490234325,Downside
IWM_2025-06-06,IWM,2025-06-06,24,0.27979235839843747,0.24020128295898435,0.039591075439453116,Downside
IWM_2025-06-13,IWM,2025-06-13,31,0.2752351123046875,0.2407709387207031,0.0344641735839844,Downside
IWM_2025-06-20,IWM,2025-06-20,38,0.272895454711914,0.232104033203125,0.040791421508789005,Downside
IWM_2025-06-30,IWM,2025-06-30,48,0.26520510192871094,0.22888954711914064,0.0363155548095703,Downside
IWM_2025-07-18,IWM,2025-07-18,66,0.2605868212890625,0.23773955627441404,0.022847265014648482,Downside
IWM_2025-08-15,IWM,2025-08-15,94,0.2528761236572266,0.24410749389648437,0.008768629760742247,Downside
IWM_2025-09-19,IWM,2025-09-19,129,0.2562533685302734,0.23589834747314453,0.020355021057128886,Downside
IWM_2025-09-30,IWM,2025-09-30,140,0.25320164123535155,0.24748473876953123,0.005716902465820323,Downside
IWM_2025-10-17,IWM,2025-10-17,157,0.24335473449707032,0.2513400875854492,-0.00798535308837886,Upside
IWM_2025-11-21,IWM,2025-11-21,192,0.23823800506591794,0.24580628875732422,-0.0075682836914062745,Upside
IWM_2025-12-19,IWM,2025-12-19,220,0.2422357678222656,0.25748423187255864,-0.015248464050293037,Upside
IWM_2025-12-31,IWM,2025-12-31,232,0.23987576538085933,0.1750672500610352,0.06480851531982412,Downside
IWM_2026-01-16,IWM,2026-01-16,248,0.23101558380126952,0.2563754376220703,-0.025359853820800804,Upside
IWM_2026-03-20,IWM,2026-03-20,311,0.2305679971313476,0.25050086257934573,-0.019932865447998133,Upside
IWM_2026-03-31,IWM,2026-03-31,322,0.22443402526855463,0.2615023394775391,-0.03706831420898446,Upside
IWM_2026-06-18,IWM,2026-06-18,401,0.22339643798828124,0.2540001765441895,-0.030603738555908255,Upside
IWM_2026-09-18,IWM,2026-09-18,493,0.21815763946533198,0.25777923217773435,-0.03962159271240237,Upside
IWM_2026-12-18,IWM,2026-12-18,584,0.2137936694335937,0.25986966537475586,-0.04607599594116216,Upside
IWM_2027-01-15,IWM,2027-01-15,612,0.21202875381469724,0.26061225234985347,-0.04858349853515623,Upside
IWM_2027-06-17,IWM,2027-06-17,765,0.21308159973144533,0.2706626075744629,-0.05758100784301759,Upside
IWM_2027-12-17,IWM,2027-12-17,948,0.20716633499145506,0.2765168377685547,-0.06935050277709962,Upside
DIA_2025-05-16,DIA,2025-05-16,3,0.28630270996093743,0.21957160644531248,0.06673110351562495,Downside
DIA_2025-05-23,DIA,2025-05-23,10,0.24313094116210934,0.17408052490234374,0.0690504162597656,Downside
DIA_2025-05-30,DIA,2025-05-30,17,0.22323367919921874,0.16321637573242187,0.06001730346679687,Downside
DIA_2025-06-06,DIA,2025-06-06,24,0.21949022705078125,0.15772326660156252,0.06176696044921873,Downside
DIA_2025-06-13,DIA,2025-06-13,31,0.23417920776367185,0.1552208502197266,0.07895835754394526,Downside
DIA_2025-06-20,DIA,2025-06-20,38,0.2097145272827148,0.15009394836425785,0.05962057891845696,Downside
DIA_2025-06-30,DIA,2025-06-30,48,0.20315331359863278,0.14449911499023438,0.058654198608398406,Downside
DIA_2025-07-18,DIA,2025-07-18,66,0.20090520782470703,0.15111119079589846,0.04979401702880856,Downside
DIA_2025-09-19,DIA,2025-09-19,129,0.19635304794311523,0.16515422256469728,0.03119882537841795,Downside
DIA_2025-09-30,DIA,2025-09-30,140,0.1928842512512207,0.193667527923584,-0.0007832766723633033,Upside
DIA_2025-12-19,DIA,2025-12-19,220,0.18829140167236327,0.1789276850891113,0.009363716583251969,Downside
DIA_2025-12-31,DIA,2025-12-31,232,0.184954846496582,0.18694864166259764,-0.0019937951660156383,Upside
DIA_2026-01-16,DIA,2026-01-16,248,0.18939002349853515,0.18436993209838867,0.005020091400146476,Downside
DIA_2026-03-20,DIA,2026-03-20,311,0.18077398010253906,0.18368329345703127,-0.00290931335449221,Upside
DIA_2026-03-31,DIA,2026-03-31,322,0.17776802871704103,0.19213657806396486,-0.014368549346923831,Upside
DIA_2026-12-18,DIA,2026-12-18,584,0.16888241607666019,0.1937056745147705,-0.024823258438110313,Upside
DIA_2027-01-15,DIA,2027-01-15,612,0.1675625440216065,0.20423413368225096,-0.03667158966064446,Upside
TQQQ_2025-05-16,TQQQ,2025-05-16,3,0.905274384765625,0.8203142968749999,0.08496008789062515,Downside
TQQQ_2025-05-23,TQQQ,2025-05-23,10,0.7988301367187499,0.7073596972656251,0.09147043945312483,Downside
TQQQ_2025-05-30,TQQQ,2025-05-30,17,0.7483749121093751,0.6833527758789065,0.0650221362304686,Downside
TQQQ_2025-06-06,TQQQ,2025-06-06,24,0.7364121411132812,0.6556024023437501,0.08080973876953113,Downside
TQQQ_2025-06-13,TQQQ,2025-06-13,31,0.6958038232421875,0.6558465405273438,0.03995728271484367,Downside
TQQQ_2025-06-20,TQQQ,2025-06-20,38,0.7211941943359376,0.6483596362304688,0.0728345581054688,Downside
TQQQ_2025-09-19,TQQQ,2025-09-19,129,0.6998321032714845,0.6732617309570313,0.02657037231445314,Downside
TQQQ_2025-12-19,TQQQ,2025-12-19,220,0.678510701904297,0.6764762170410158,0.002034484863281172,Downside
TQQQ_2026-01-16,TQQQ,2026-01-16,248,0.6821727746582033,0.6655713781738282,0.016601396484375086,Downside
TQQQ_2027-01-15,TQQQ,2027-01-15,612,0.6068154553222658,0.6750927673339846,-0.06827731201171883,Upside
TNA_2025-05-16,TNA,2025-05-16,3,0.9667972070312499,0.9375006250000001,0.02929658203124985,Downside
TNA_2025-05-23,TNA,2025-05-23,10,0.8291032714843749,0.7672549316406251,0.06184833984374982,Downside
TNA_2025-05-30,TNA,2025-05-30,17,0.762697685546875,0.70312796875,0.05956971679687495,Downside
TNA_2025-06-06,TNA,2025-06-06,24,0.756838369140625,0.6676465527343751,0.08919181640624985,Downside
TNA_2025-06-13,TNA,2025-06-13,31,0.7667666552734375,0.6964548583984375,0.070311796875,Downside
TNA_2025-06-20,TNA,2025-06-20,38,0.7666038964843751,0.6814810498046876,0.0851228466796875,Downside
TNA_2025-07-18,TNA,2025-07-18,66,0.7462590478515625,0.6844920874023438,0.0617669604492187,Downside
TNA_2025-10-17,TNA,2025-10-17,157,0.7156603955078126,0.6632520654296875,0.052408330078125065,Downside
TNA_2026-01-16,TNA,2026-01-16,248,0.6924672680664065,0.6622755126953126,0.030191755371093865,Downside
TNA_2027-01-15,TNA,2027-01-15,612,0.6766796655273439,0.5809774975585938,0.09570216796875008,Downside
XLF_2025-05-16,XLF,2025-05-16,3,0.64909205078125,0.2747468359375,0.37434521484375,Downside
XLF_2025-05-23,XLF,2025-05-23,10,0.357753818359375,0.5553429882812501,-0.19758916992187509,Upside
XLF_2025-05-30,XLF,2025-05-30,17,0.7721376953125,0.30339238281249997,0.4687453125,Downside
XLF_2025-06-06,XLF,2025-06-06,24,0.4422256298828125,0.4108131835937499,0.03141244628906259,Downside
XLF_2025-06-13,XLF,2025-06-13,31,0.661787236328125,0.2741771801757812,0.3876100561523438,Downside
XLF_2025-06-20,XLF,2025-06-20,38,0.2762116650390624,0.19987779296874997,0.07633387207031245,Downside
XLF_2025-06-30,XLF,2025-06-30,48,0.3784241845703125,0.2572502661132812,0.1211739184570313,Downside
XLF_2025-07-18,XLF,2025-07-18,66,0.2823964990234375,0.18815916015625,0.09423733886718749,Downside
XLF_2025-09-19,XLF,2025-09-19,129,0.25684336914062506,0.2243323010253906,0.032511068115234465,Downside
XLF_2025-09-30,XLF,2025-09-30,140,0.28719788330078116,0.22209436767578125,0.06510351562499991,Downside
XLF_2025-10-17,XLF,2025-10-17,157,0.2775137353515625,0.22274540283203123,0.054768332519531254,Downside
XLF_2025-12-19,XLF,2025-12-19,220,0.27116614257812494,0.22600057861328127,0.04516556396484367,Downside
XLF_2025-12-31,XLF,2025-12-31,232,0.2587557849121094,0.2585116467285156,0.00024413818359375616,Downside
XLF_2026-01-16,XLF,2026-01-16,248,0.25611095458984373,0.2658764819335937,-0.009765527343749969,Upside
XLF_2026-03-20,XLF,2026-03-20,311,0.24471783935546876,0.2961089270019531,-0.05139108764648437,Upside
XLF_2026-03-31,XLF,2026-03-31,322,0.2507806042480469,0.3124051507568359,-0.06162454650878901,Upside
XLF_2026-06-18,XLF,2026-06-18,401,0.3826559130859375,0.2933216827392578,0.0893342303466797,Downside
XLF_2026-12-18,XLF,2026-12-18,584,0.23202265380859374,0.3045113494873047,-0.07248869567871094,Upside
XLF_2027-01-15,XLF,2027-01-15,612,0.27014890014648435,0.31234411621093744,-0.04219521606445309,Upside
XLF_2027-12-17,XLF,2027-12-17,948,0.2597526824951172,0.25368991760253906,0.006062764892578121,Downside
XLK_2025-05-16,XLK,2025-05-16,3,0.46126840820312504,0.3878641943359375,0.07340421386718754,Downside
XLK_2025-05-23,XLK,2025-05-23,10,0.37289038574218747,0.4896291271972656,-0.11673874145507812,Upside
XLK_2025-05-30,XLK,2025-05-30,17,0.36690900024414064,0.2933827172851562,0.07352628295898445,Downside
XLK_2025-06-06,XLK,2025-06-06,24,0.37557590576171873,0.32251654052734374,0.05305936523437499,Downside
XLK_2025-06-13,XLK,2025-06-13,31,0.3644879632568359,0.297858583984375,0.06662937927246093,Downside
XLK_2025-06-20,XLK,2025-06-20,38,0.35069415588378905,0.26583579223632814,0.08485836364746091,Downside
XLK_2025-09-19,XLK,2025-09-19,129,0.31608756835937496,0.28615012359619135,0.029937444763183607,Downside
XLK_2025-10-17,XLK,2025-10-17,157,0.2950916845703125,0.29043271423339834,0.004658970336914148,Downside
XLK_2025-12-19,XLK,2025-12-19,220,0.28770650451660146,0.299262378540039,-0.011555874023437551,Upside
XLK_2026-01-16,XLK,2026-01-16,248,0.2843699493408202,0.28893736785888663,-0.004567418518066413,Upside
XLK_2026-03-20,XLK,2026-03-20,311,0.2723919197082519,0.30405359039306634,-0.03166167068481446,Upside
XLK_2026-06-18,XLK,2026-06-18,401,0.3238796453857422,0.3103503210449219,0.013529324340820326,Downside
XLK_2026-12-18,XLK,2026-12-18,584,0.24603516830444336,0.30047798324584957,-0.05444281494140621,Upside
XLK_2027-01-15,XLK,2027-01-15,612,0.24484499465942386,0.30317876190185544,-0.05833376724243158,Upside
XLK_2027-06-17,XLK,2027-06-17,765,0.1629162892150879,0.3085396295166016,-0.14562334030151367,Upside
XLK_2027-12-17,XLK,2027-12-17,948,0.22958127197265624,0.31924101989746084,-0.0896597479248046,Upside
XLE_2025-05-16,XLE,2025-05-16,3,0.5104215625,0.40625593749999994,0.1041656250000001,Downside
XLE_2025-05-23,XLE,2025-05-23,10,0.5535526416015625,0.4497939135742188,0.1037587280273437,Downside
XLE_2025-05-30,XLE,2025-05-30,17,0.4676160009765626,0.3936421313476563,0.07397386962890629,Downside
XLE_2025-06-06,XLE,2025-06-06,24,0.44295804443359366,0.36263658203125,0.08032146240234367,Downside
XLE_2025-06-13,XLE,2025-06-13,31,0.42961182373046874,0.375982802734375,0.053629020996093735,Downside
XLE_2025-06-20,XLE,2025-06-20,38,0.31966826171874996,0.26221440917968747,0.05745385253906249,Downside
XLE_2025-06-30,XLE,2025-06-30,48,0.44653873779296877,0.3174303283691406,0.12910840942382817,Downside
XLE_2025-07-18,XLE,2025-07-18,66,0.4100807690429687,0.3077054907226562,0.10237527832031251,Downside
XLE_2025-08-15,XLE,2025-08-15,94,0.4145566357421875,0.2469150830078125,0.16764155273437498,Downside
XLE_2025-09-19,XLE,2025-09-19,129,0.41378353149414054,0.3086006640624999,0.10518286743164063,Downside
XLE_2025-09-30,XLE,2025-09-30,140,0.41789319091796884,0.29804168762207023,0.11985150329589861,Downside
XLE_2025-12-19,XLE,2025-12-19,220,0.3608462353515625,0.3518741571044921,0.008972078247070414,Downside
XLE_2025-12-31,XLE,2025-12-31,232,0.36865865722656244,0.3237779211425781,0.04488073608398435,Downside
XLE_2026-01-16,XLE,2026-01-16,248,0.3729921099853515,0.3043892803955078,0.0686028295898437,Downside
XLE_2026-03-20,XLE,2026-03-20,311,0.3912414392089844,0.33742931457519526,0.05381212463378915,Downside
XLE_2026-03-31,XLE,2026-03-31,322,0.3555565747070312,0.3330551721191406,0.02250140258789063,Downside
XLE_2026-06-18,XLE,2026-06-18,401,0.23617300292968746,0.3239915420532226,-0.08781853912353516,Upside
XLE_2026-09-18,XLE,2026-09-18,493,0.33130551513671874,0.32713482116699216,0.00417069396972658,Downside
XLE_2026-12-18,XLE,2026-12-18,584,0.31312739288330077,0.3074511801147461,0.005676212768554678,Downside
XLE_2027-01-15,XLE,2027-01-15,612,0.3143480838012695,0.31052325225830074,0.003824831542968754,Downside
XLE_2027-12-17,XLE,2027-12-17,948,0.28644512390136717,0.2895273684692382,-0.0030822445678710397,Upside
XLU_2025-05-16,XLU,2025-05-16,3,0.55924919921875,0.8024128645833333,-0.24316366536458323,Upside
XLU_2025-05-23,XLU,2025-05-23,10,0.46948772705078134,0.7459742199707031,-0.2764864929199218,Upside
XLU_2025-05-30,XLU,2025-05-30,17,0.5473678076171874,0.49634292724609375,0.05102488037109365,Downside
XLU_2025-06-06,XLU,2025-06-06,24,0.4925994750976563,0.4226131958007812,0.06998627929687506,Downside
XLU_2025-06-20,XLU,2025-06-20,38,0.27344476562500003,0.28508201904296876,-0.01163725341796873,Upside
XLU_2025-09-19,XLU,2025-09-19,129,0.3171048107910156,0.32227240234375,-0.005167591552734385,Upside
XLU_2025-10-17,XLU,2025-10-17,157,0.29765513549804684,0.26636475830078116,0.031290377197265684,Downside
XLU_2025-12-19,XLU,2025-12-19,220,0.30268031311035154,0.28766581481933584,0.015014498291015699,Downside
XLU_2026-01-16,XLU,2026-01-16,248,0.1799805310058594,0.17737639038085937,0.0026041406250000287,Downside
XLU_2026-06-18,XLU,2026-06-18,401,0.16927914062500002,0.178719150390625,-0.00944000976562498,Upside
XLU_2026-12-18,XLU,2026-12-18,584,0.16108016662597655,0.17859708129882815,-0.017516914672851602,Upside
XLU_2027-01-15,XLU,2027-01-15,612,0.15915757843017578,0.1752706985473633,-0.016113120117187518,Upside
XLV_2025-05-16,XLV,2025-05-16,3,0.601892001953125,0.5906616455078124,0.011230356445312561,Downside
XLV_2025-05-23,XLV,2025-05-23,10,0.4835663623046875,0.5939982006835938,-0.11043183837890624,Upside
XLV_2025-05-30,XLV,2025-05-30,17,0.6283403051757813,0.4663139306640625,0.1620263745117188,Downside
XLV_2025-06-06,XLV,2025-06-06,24,0.5667361035156251,0.4928029235839844,0.07393317993164067,Downside
XLV_2025-06-20,XLV,2025-06-20,38,0.40711042114257817,0.21106745971679686,0.19604296142578131,Downside
XLV_2025-09-19,XLV,2025-09-19,129,0.26235682312011716,0.2727530407714843,-0.010396217651367168,Upside
XLV_2025-10-17,XLV,2025-10-17,157,0.3022734161376953,0.24829853271484373,0.05397488342285159,Downside
XLV_2025-12-19,XLV,2025-12-19,220,0.23754628021240234,0.25242853698730466,-0.01488225677490232,Upside
XLV_2026-01-16,XLV,2026-01-16,248,0.23017127258300782,0.24679301391601563,-0.01662174133300781,Upside
XLV_2027-01-15,XLV,2027-01-15,612,0.20196313995361326,0.22552247467041017,-0.023559334716796915,Upside
XLP_2025-05-16,XLP,2025-05-16,3,0.455409091796875,0.34147793945312505,0.11393115234374995,Downside
XLP_2025-05-23,XLP,2025-05-23,10,0.486658779296875,0.35026691406250005,0.13639186523437496,Downside
XLP_2025-05-30,XLP,2025-05-30,17,0.2967192724609375,0.29688203124999996,-0.0001627587890624671,Upside
XLP_2025-06-06,XLP,2025-06-06,24,0.31633170654296877,0.30379927978515625,0.01253242675781252,Downside
XLP_2025-06-13,XLP,2025-06-13,31,0.40051869018554687,0.23015092773437495,0.1703677624511719,Downside
XLP_2025-06-20,XLP,2025-06-20,38,0.25293715820312496,0.20044744873046874,0.052489709472656215,Downside
XLP_2025-09-19,XLP,2025-09-19,129,0.20699848999023437,0.1953612365722656,0.011637253417968785,Downside
XLP_2025-10-17,XLP,2025-10-17,157,0.2563754376220703,0.16834327758789067,0.08803216003417966,Downside
XLP_2025-12-19,XLP,2025-12-19,220,0.30084927673339834,0.21218642639160154,0.0886628503417968,Downside
XLP_2026-01-16,XLP,2026-01-16,248,0.22032436584472656,0.16974707214355467,0.050577293701171894,Downside
XLP_2027-01-15,XLP,2027-01-15,612,0.1973143420410156,0.21526867095947266,-0.017954328918457052,Upside
XLI_2025-05-16,XLI,2025-05-16,3,0.6534865380859375,0.8354508642578123,-0.18196432617187486,Upside
XLI_2025-05-30,XLI,2025-05-30,17,0.4838511901855469,0.6665072412109377,-0.18265605102539084,Upside
XLI_2025-06-20,XLI,2025-06-20,38,0.48047394531250004,0.3590151989746094,0.12145874633789067,Downside
XLI_2025-09-19,XLI,2025-09-19,129,0.26618165466308596,0.2769237347412109,-0.010742080078124938,Upside
XLI_2025-12-19,XLI,2025-12-19,220,0.1916381292724609,0.26189906402587887,-0.07026093475341796,Upside
XLI_2026-01-16,XLI,2026-01-16,248,0.27096269409179685,0.2537712969970703,0.017191397094726557,Downside
XLI_2026-03-20,XLI,2026-03-20,311,0.09351492431640625,0.1850260534667969,-0.09151112915039065,Upside
XLI_2026-06-18,XLI,2026-06-18,401,0.27147131530761714,0.26478803253173827,0.006683282775878874,Downside
XLI_2026-12-18,XLI,2026-12-18,584,0.2326431716918945,0.2428664581298828,-0.01022328643798831,Upside
XLI_2027-01-15,XLI,2027-01-15,612,0.2377192114257812,0.25752492156982415,-0.01980571014404295,Upside
XLB_2025-05-16,XLB,2025-05-16,3,1.0008176147460939,0.7135465551757812,0.2872710595703126,Downside
XLB_2025-05-23,XLB,2025-05-23,10,0.7567569897460938,0.7103707348632814,0.04638625488281245,Downside
XLB_2025-05-30,XLB,2025-05-30,17,0.6127154614257814,0.6379430737304688,-0.025227612304687397,Upside
XLB_2025-06-20,XLB,2025-06-20,38,0.6101927001953126,0.4210262976074219,0.1891664025878907,Downside
XLB_2025-09-19,XLB,2025-09-19,129,0.32495792236328125,0.3168810174560547,0.008076904907226568,Downside
XLB_2025-12-19,XLB,2025-12-19,220,0.3397587997436523,0.30182582946777337,0.03793297027587894,Downside
XLB_2026-01-16,XLB,2026-01-16,248,0.31596549926757805,0.29761444580078117,0.018351053466796885,Downside
XLB_2027-01-15,XLB,2027-01-15,612,0.19016312774658198,0.2998727239990234,-0.10970959625244145,Upside
XLY_2025-05-16,XLY,2025-05-16,3,0.6123899438476562,0.3989317919921875,0.21345815185546874,Downside
XLY_2025-05-23,XLY,2025-05-23,10,0.5372360729980469,0.6341589318847656,-0.0969228588867187,Upside
XLY_2025-05-30,XLY,2025-05-30,17,0.5409388354492187,0.5436447003173828,-0.002705864868164043,Upside
XLY_2025-06-06,XLY,2025-06-06,24,0.5392095233154298,0.39931834411621087,0.13989117919921895,Downside
XLY_2025-06-20,XLY,2025-06-20,38,0.40792421508789056,0.33645276184082035,0.07147145324707022,Downside
XLY_2025-09-19,XLY,2025-09-19,129,0.32496809478759764,0.31291377197265624,0.012054322814941398,Downside
XLY_2025-12-19,XLY,2025-12-19,220,0.3062304891967773,0.3020699676513671,0.00416052154541019,Downside
XLY_2026-01-16,XLY,2026-01-16,248,0.28967995483398434,0.29388116607666015,-0.004201211242675806,Upside
XLY_2026-12-18,XLY,2026-12-18,584,0.2718324363708496,0.3315496533203125,-0.059717216949462915,Upside
XLY_2027-01-15,XLY,2027-01-15,612,0.2738923522949218,0.32324895507812496,-0.04935660278320314,Upside
XLRE_2025-05-16,XLRE,2025-05-16,3,0.5234422656250001,0.5247443359375,-0.0013020703124999589,Upside
XLRE_2025-06-20,XLRE,2025-06-20,38,0.24252059570312498,0.232104033203125,0.010416562499999976,Downside
XLRE_2025-08-15,XLRE,2025-08-15,94,0.3261786132812499,0.19051916259765625,0.13565945068359367,Downside
XLRE_2025-11-21,XLRE,2025-11-21,192,0.3009916906738281,0.2541578491210937,0.0468338415527344,Downside
XLRE_2026-01-16,XLRE,2026-01-16,248,0.2909006457519531,0.20830056030273436,0.08260008544921876,Downside
XLRE_2027-01-15,XLRE,2027-01-15,612,0.2572502661132812,0.20925676818847652,0.0479934979248047,Downside
XBI_2025-05-16,XBI,2025-05-16,3,0.6134478759765627,0.5325567578125,0.08089111816406269,Downside
XBI_2025-05-23,XBI,2025-05-23,10,0.503585693359375,0.4729870410156251,0.030598652343749866,Downside
XBI_2025-05-30,XBI,2025-05-30,17,0.4459690820312499,0.40739524902343743,0.038573833007812475,Downside
XBI_2025-06-06,XBI,2025-06-06,24,0.4536187451171875,0.4308325146484375,0.02278623046875,Downside
XBI_2025-06-13,XBI,2025-06-13,31,0.41602146484374997,0.39657178955078126,0.019449675292968704,Downside
XBI_2025-06-20,XBI,2025-06-20,38,0.456060126953125,0.3638572729492187,0.09220285400390626,Downside
XBI_2025-07-18,XBI,2025-07-18,66,0.42041595214843747,0.3553531262207031,0.06506282592773438,Downside
XBI_2025-08-15,XBI,2025-08-15,94,0.3971007556152344,0.353847607421875,0.0432531481933594,Downside
