,ticker,expiration,dte,put_iv,call_iv,skew,skew_direction,trading_date
TNA_2026-01-16,TNA,2026-01-16,240,0.5815878430175782,0.6088092504882813,-0.02722140747070312,Upside,2025-05-19
TNA_2027-01-15,TNA,2027-01-15,604,0.5931844067382813,0.5688112780761719,0.02437312866210939,Downside,2025-05-19
XLF_2025-05-23,XLF,2025-05-23,2,0.38867798828124994,0.5312546875,-0.1425766992187501,Upside,2025-05-19
XLF_2025-05-30,XLF,2025-05-30,9,0.42887940917968753,0.39974558593750004,0.029133823242187495,Downside,2025-05-19
XLF_2025-06-13,XLF,2025-06-13,23,0.2970447900390624,0.3227606787109375,-0.025715888671875076,Upside,2025-05-19
XLF_2025-06-20,XLF,2025-06-20,30,0.2592847509765625,0.231452998046875,0.02783175292968751,Downside,2025-05-19
XLF_2025-06-27,XLF,2025-06-27,37,0.3094144580078125,0.198250205078125,0.11116425292968748,Downside,2025-05-19
XLF_2025-06-30,XLF,2025-06-30,40,0.283861328125,0.3046130737304687,-0.02075174560546872,Upside,2025-05-19
XLF_2025-07-18,XLF,2025-07-18,58,0.24227645751953122,0.18173018798828125,0.060546269531249974,Downside,2025-05-19
XLF_2025-08-15,XLF,2025-08-15,86,0.24357852783203127,0.2299881689453125,0.013590358886718779,Downside,2025-05-19
XLF_2025-09-19,XLF,2025-09-19,121,0.23137161865234376,0.19523916748046877,0.036132451171874996,Downside,2025-05-19
XLF_2025-09-30,XLF,2025-09-30,132,0.26412682495117185,0.22014126220703126,0.04398556274414059,Downside,2025-05-19
XLF_2025-10-17,XLF,2025-10-17,149,0.21961229614257807,0.20089503540039064,0.018717260742187436,Downside,2025-05-19
XLF_2025-12-19,XLF,2025-12-19,212,0.23462679443359372,0.19690744506835936,0.037719349365234356,Downside,2025-05-19
XLF_2025-12-31,XLF,2025-12-31,224,0.22237919555664057,0.21257297851562498,0.009806217041015586,Downside,2025-05-19
XLF_2026-01-16,XLF,2026-01-16,240,0.2243323010253906,0.2094805615234375,0.014851739501953093,Downside,2025-05-19
XLF_2026-03-20,XLF,2026-03-20,303,0.20569641967773436,0.21302056518554688,-0.007324145507812518,Upside,2025-05-19
XLF_2026-03-31,XLF,2026-03-31,314,0.1717205224609375,0.19202468139648438,-0.02030415893554688,Upside,2025-05-19
XLF_2026-06-18,XLF,2026-06-18,393,0.2739737316894531,0.2781240808105468,-0.004150349121093688,Upside,2025-05-19
XLF_2026-12-18,XLF,2026-12-18,576,0.24980405151367183,0.2970651348876953,-0.04726108337402349,Upside,2025-05-19
XLF_2027-01-15,XLF,2027-01-15,604,0.24152369812011718,0.2624382025146484,-0.020914504394531214,Upside,2025-05-19
XLF_2027-12-17,XLF,2027-12-17,940,0.23413851806640626,0.2664054479980469,-0.032266929931640626,Upside,2025-05-19
XLK_2025-05-23,XLK,2025-05-23,2,0.40381455566406244,0.3680076220703125,0.03580693359374992,Downside,2025-05-19
XLK_2025-05-30,XLK,2025-05-30,9,0.42371181762695315,0.39327592407226564,0.03043589355468751,Downside,2025-05-19
XLK_2025-06-06,XLK,2025-06-06,16,0.37329728271484375,0.3011544494628906,0.07214283325195314,Downside,2025-05-19
XLK_2025-06-13,XLK,2025-06-13,23,0.34347173461914066,0.3154365332031249,0.02803520141601573,Downside,2025-05-19
XLK_2025-06-20,XLK,2025-06-20,30,0.3175523974609375,0.2857940887451172,0.031758308715820305,Downside,2025-05-19
XLK_2025-06-27,XLK,2025-06-27,37,0.30107307006835937,0.2994454821777343,0.0016275878906250596,Downside,2025-05-19
XLK_2025-07-18,XLK,2025-07-18,58,0.3311427563476562,0.26500165344238275,0.06614110290527347,Downside,2025-05-19
XLK_2025-08-15,XLK,2025-08-15,86,0.3390975921630859,0.2668326898193359,0.07226490234374999,Downside,2025-05-19
XLK_2025-09-19,XLK,2025-09-19,121,0.2999337585449218,0.26098354583740235,0.03895021270751947,Downside,2025-05-19
XLK_2025-10-17,XLK,2025-10-17,149,0.2948780636596679,0.2665987240600585,0.028279339599609377,Downside,2025-05-19
XLK_2025-12-19,XLK,2025-12-19,212,0.2791413232421875,0.27224441955566403,0.006896903686523459,Downside,2025-05-19
XLK_2026-01-16,XLK,2026-01-16,240,0.2715018325805664,0.2691011404418945,0.002400692138671945,Downside,2025-05-19
XLK_2026-03-20,XLK,2026-03-20,303,0.25067888000488286,0.27797149444580077,-0.027292614440917906,Upside,2025-05-19
XLK_2026-06-18,XLK,2026-06-18,393,0.24740844558715822,0.2835765002441406,-0.03616805465698239,Upside,2025-05-19
XLK_2026-12-18,XLK,2026-12-18,576,0.2275315284729004,0.28906452316284176,-0.06153299468994136,Upside,2025-05-19
XLK_2027-01-15,XLK,2027-01-15,604,0.24697611755371088,0.2886677986145018,-0.041691681060790936,Upside,2025-05-19
XLK_2027-06-17,XLK,2027-06-17,757,0.25176224319458007,0.15814033599853516,0.0936219071960449,Downside,2025-05-19
XLK_2027-12-17,XLK,2027-12-17,940,0.21398185928344726,0.27902942657470703,-0.06504756729125977,Upside,2025-05-19
XLE_2025-05-23,XLE,2025-05-23,2,0.8222696500651042,0.49349464843749996,0.32877500162760426,Downside,2025-05-19
XLE_2025-05-30,XLE,2025-05-30,9,0.41471939453125,0.36515934326171884,0.04956005126953117,Downside,2025-05-19
XLE_2025-06-06,XLE,2025-06-06,16,0.43913321289062496,0.3441634594726562,0.09496975341796876,Downside,2025-05-19
XLE_2025-06-13,XLE,2025-06-13,23,0.492518095703125,0.37891246093750003,0.11360563476562496,Downside,2025-05-19
XLE_2025-06-20,XLE,2025-06-20,30,0.27149166015625,0.27987373779296876,-0.008382077636718777,Upside,2025-05-19
XLE_2025-06-27,XLE,2025-06-27,37,0.5231574377441407,0.28353581054687493,0.23962162719726576,Downside,2025-05-19
XLE_2025-06-30,XLE,2025-06-30,40,0.3645489978027343,0.294603408203125,0.06994558959960934,Downside,2025-05-19
XLE_2025-07-18,XLE,2025-07-18,58,0.39543247802734377,0.28959857543945305,0.10583390258789072,Downside,2025-05-19
XLE_2025-08-15,XLE,2025-08-15,86,0.3583234741210937,0.2624178576660156,0.09590561645507811,Downside,2025-05-19
XLE_2025-09-19,XLE,2025-09-19,121,0.30392134887695316,0.291999267578125,0.011922081298828158,Downside,2025-05-19
XLE_2025-09-30,XLE,2025-09-30,132,0.3979145495605469,0.2797313238525391,0.11818322570800777,Downside,2025-05-19
XLE_2025-12-19,XLE,2025-12-19,212,0.3479069116210937,0.3355982781982421,0.0123086334228516,Downside,2025-05-19
XLE_2025-12-31,XLE,2025-12-31,224,0.3473982904052734,0.3195665374755859,0.027831752929687537,Downside,2025-05-19
XLE_2026-01-16,XLE,2026-01-16,240,0.34042000732421873,0.3069120416259765,0.033507965698242215,Downside,2025-05-19
XLE_2026-03-20,XLE,2026-03-20,303,0.3378769012451171,0.2877675390624999,0.05010936218261719,Downside,2025-05-19
XLE_2026-03-31,XLE,2026-03-31,314,0.3291286163330078,0.20620504089355463,0.12292357543945315,Downside,2025-05-19
XLE_2026-06-18,XLE,2026-06-18,393,0.3420069055175781,0.3247646463012695,0.01724225921630862,Downside,2025-05-19
XLE_2026-09-18,XLE,2026-09-18,485,0.3830831549072265,0.29720754882812495,0.08587560607910155,Downside,2025-05-19
XLE_2026-12-18,XLE,2026-12-18,576,0.31895619201660147,0.31687084503173824,0.0020853469848632344,Downside,2025-05-19
XLE_2027-01-15,XLE,2027-01-15,604,0.33282120635986323,0.30532514343261713,0.0274960629272461,Downside,2025-05-19
XLE_2027-12-17,XLE,2027-12-17,940,0.3108589422607422,0.33781586669921876,-0.02695692443847658,Upside,2025-05-19
XLU_2025-05-30,XLU,2025-05-30,9,0.3682517602539062,0.3864807446289062,-0.01822898437499998,Upside,2025-05-19
XLU_2025-06-20,XLU,2025-06-20,30,0.23454541503906245,0.2693757958984375,-0.034830380859375065,Upside,2025-05-19
XLU_2025-09-19,XLU,2025-09-19,121,0.2660392407226562,0.2483188775634765,0.017720363159179714,Downside,2025-05-19
XLU_2025-10-17,XLU,2025-10-17,149,0.20484193603515624,0.2487257745361328,-0.043883838500976546,Upside,2025-05-19
XLU_2025-12-19,XLU,2025-12-19,212,0.28156236022949216,0.2695792443847656,0.011983115844726555,Downside,2025-05-19
XLU_2026-01-16,XLU,2026-01-16,240,0.2107622869873047,0.19936917175292967,0.011393115234375029,Downside,2025-05-19
XLU_2026-06-18,XLU,2026-06-18,393,0.19664296203613282,0.18032639343261722,0.016316568603515602,Downside,2025-05-19
XLU_2026-12-18,XLU,2026-12-18,576,0.1783936328125,0.2055845230102539,-0.027190890197753892,Upside,2025-05-19
XLU_2027-01-15,XLU,2027-01-15,604,0.20141382904052732,0.14641153076171876,0.055002298278808565,Downside,2025-05-19
XLU_2027-12-17,XLU,2027-12-17,940,0.24991594818115234,0.16877051940917973,0.08114542877197262,Downside,2025-05-19
XLV_2025-05-23,XLV,2025-05-23,2,0.642746182454427,0.7956563403320313,-0.1529101578776042,Upside,2025-05-19
XLV_2025-05-30,XLV,2025-05-30,9,0.3670310693359375,0.5346726220703125,-0.16764155273437503,Upside,2025-05-19
XLV_2025-06-06,XLV,2025-06-06,16,0.5003712072753906,0.48735050415039066,0.013020703124999977,Downside,2025-05-19
XLV_2025-06-13,XLV,2025-06-13,23,0.4417780432128906,0.42497319824218743,0.01680484497070317,Downside,2025-05-19
XLV_2025-06-20,XLV,2025-06-20,30,0.24016059326171876,0.2326329992675781,0.007527593994140658,Downside,2025-05-19
XLV_2025-06-27,XLV,2025-06-27,37,0.349290361328125,0.30066617309570315,0.04862418823242187,Downside,2025-05-19
XLV_2025-07-18,XLV,2025-07-18,58,0.24431094238281248,0.45508357421875,-0.21077263183593753,Upside,2025-05-19
XLV_2025-09-19,XLV,2025-09-19,121,0.2639030316162109,0.25301853759765625,0.01088449401855468,Downside,2025-05-19
XLV_2025-10-17,XLV,2025-10-17,149,0.3249782672119141,0.18417156982421876,0.14080669738769533,Downside,2025-05-19
XLV_2025-12-19,XLV,2025-12-19,212,0.2527235372924805,0.2344436907958984,0.01827984649658207,Downside,2025-05-19
XLV_2026-01-16,XLV,2026-01-16,240,0.2198157446289062,0.22712971771240234,-0.007313973083496128,Upside,2025-05-19
XLV_2026-06-18,XLV,2026-06-18,393,0.23397575927734374,0.2266007516479492,0.0073750076293945255,Downside,2025-05-19
XLV_2027-01-15,XLV,2027-01-15,604,0.20673400695800778,0.23135127380371093,-0.024617266845703145,Upside,2025-05-19
XLP_2025-05-23,XLP,2025-05-23,2,0.741866759440104,0.3020903125,0.43977644694010404,Downside,2025-05-19
XLP_2025-05-30,XLP,2025-05-30,9,0.4768932519531249,0.6866893310546875,-0.20979607910156267,Upside,2025-05-19
XLP_2025-06-06,XLP,2025-06-06,16,0.41081318359375,0.43538976074218755,-0.02457657714843753,Upside,2025-05-19
XLP_2025-06-13,XLP,2025-06-13,23,0.3313055151367187,0.5223029541015626,-0.1909974389648439,Upside,2025-05-19
XLP_2025-06-20,XLP,2025-06-20,30,0.2572502661132812,0.44995667236328124,-0.19270640625000002,Upside,2025-05-19
XLP_2025-06-27,XLP,2025-06-27,37,0.23788197021484372,0.34107104248046877,-0.10318907226562504,Upside,2025-05-19
XLP_2025-07-18,XLP,2025-07-18,58,0.6362747961425782,0.22949989257812498,0.4067749035644532,Downside,2025-05-19
XLP_2025-09-19,XLP,2025-09-19,121,0.16655293090820314,0.3135648071289062,-0.14701187622070308,Upside,2025-05-19
XLP_2025-10-17,XLP,2025-10-17,149,0.3554548504638672,0.18376467285156248,0.17169017761230473,Downside,2025-05-19
XLP_2025-12-19,XLP,2025-12-19,212,0.29576306457519536,0.21934781311035156,0.07641525146484379,Downside,2025-05-19
XLP_2026-01-16,XLP,2026-01-16,240,0.2759675268554687,0.15646188598632813,0.11950564086914059,Downside,2025-05-19
XLP_2027-01-15,XLP,2027-01-15,604,0.19817899810791018,0.14869015380859374,0.04948884429931644,Downside,2025-05-19
